model_year,milage,engine,accident,price,automatic
2016,116500.0,6.2,1,30500.0,0.0
1993,75980.0,,0,90200.0,0.0
2018,24059.0,6.2,0,87150.0,0.0
2015,118500.0,2.0,1,15400.0,0.0
2018,20000.0,3.0,0,43000.0,0.0
2023,9500.0,3.5,1,63500.0,0.0
2006,134000.0,4.0,1,8500.0,0.0
2022,10500.0,2.4,0,32500.0,0.0
2018,53100.0,1.5,0,17500.0,0.0
2017,80134.0,2.0,0,13895.0,1.0
2021,24000.0,2.0,0,25500.0,0.0
2006,61000.0,2.5,0,10299.0,0.0
2021,19700.0,2.7,0,48000.0,0.0
2018,28182.0,4.0,1,84500.0,0.0
2017,59500.0,2.3,1,21000.0,0.0
1999,115402.0,3.0,0,8000.0,0.0
2018,85500.0,5.3,1,35899.0,0.0
2020,51000.0,6.4,0,44900.0,0.0
2011,132000.0,3.5,0,9999.0,0.0
2018,62000.0,2.0,0,30500.0,0.0
2016,12454.0,4.0,0,210000.0,0.0
2017,27965.0,4.4,0,58000.0,0.0
2018,48000.0,3.0,0,32000.0,0.0
2018,29000.0,2.4,0,19500.0,0.0
2010,131100.0,4.7,1,12995.0,0.0
2016,18069.0,6.0,0,79999.0,0.0
2023,13000.0,2.5,0,31900.0,0.0
2008,51000.0,3.6,1,69500.0,0.0
2007,137333.0,3.7,1,10000.0,0.0
2014,125559.0,3.6,1,11200.0,0.0
2020,88161.0,6.2,1,48889.0,1.0
2016,101900.0,4.0,0,29000.0,0.0
2015,159500.0,6.2,1,18800.0,0.0
2015,68860.0,2.5,1,15000.0,0.0
2017,182000.0,3.5,1,16500.0,0.0
2017,81000.0,3.5,0,27000.0,0.0
2011,82000.0,3.0,1,20000.0,0.0
2012,207100.0,3.5,1,15000.0,0.0
2023,450.0,3.0,0,124000.0,0.0
2016,77945.0,3.6,1,30000.0,0.0
2017,37100.0,3.0,1,26125.0,0.0
2006,51000.0,4.2,1,18000.0,0.0
2017,94000.0,2.7,0,26000.0,0.0
2003,121886.0,4.6,1,6000.0,0.0
2008,157500.0,5.4,1,15000.0,0.0
2014,138415.0,3.5,1,15500.0,0.0
2012,110000.0,5.0,0,10200.0,0.0
2021,12941.0,5.3,1,51500.0,0.0
2009,69764.0,3.0,0,19500.0,0.0
2018,26500.0,3.0,1,38000.0,0.0
2018,35850.0,2.0,0,33000.0,0.0
2008,77700.0,2.3,0,6300.0,0.0
2021,23600.0,2.0,0,42999.0,0.0
2019,8870.0,3.9,0,215000.0,1.0
2001,122000.0,1.8,0,7800.0,0.0
2003,245000.0,6.0,1,17999.0,0.0
2022,4700.0,4.0,0,134000.0,0.0
2016,84100.0,2.5,0,34000.0,0.0
2021,33000.0,2.0,0,40000.0,0.0
2018,3811.0,4.0,0,148500.0,0.0
2013,139355.0,3.0,0,20900.0,0.0
2010,9100.0,3.5,0,55000.0,0.0
2019,10500.0,4.0,0,77900.0,0.0
2021,33500.0,3.0,0,71000.0,0.0
2014,126500.0,3.0,0,15000.0,0.0
2016,79000.0,2.0,0,24000.0,0.0
2018,19000.0,3.0,0,145000.0,0.0
2021,57000.0,6.7,0,52000.0,0.0
2005,127000.0,5.0,0,14000.0,0.0
2002,89500.0,4.3,0,15999.0,0.0
2000,97000.0,4.3,0,27500.0,0.0
2021,31181.0,3.6,1,42442.0,1.0
2005,97146.0,5.3,1,7999.0,0.0
2019,44800.0,6.2,0,52500.0,0.0
2015,150000.0,3.5,1,17100.0,0.0
2020,38400.0,3.5,0,32100.0,0.0
2008,7960.0,6.0,0,81500.0,0.0
2007,117000.0,3.5,1,9975.0,0.0
2017,30200.0,3.8,0,139000.0,0.0
2012,91545.0,2.5,0,8999.0,0.0
2015,110000.0,5.0,1,26499.0,0.0
2017,105100.0,3.0,1,23300.0,0.0
2012,110000.0,5.6,0,15600.0,0.0
2019,81778.0,3.5,0,32769.0,1.0
2010,168422.0,3.5,1,10900.0,0.0
2018,80500.0,3.0,0,34900.0,0.0
2018,81200.0,2.0,1,28825.0,0.0
2020,6246.0,5.2,0,267950.0,1.0
2017,20172.0,3.6,0,47500.0,0.0
2005,145000.0,6.0,0,22500.0,0.0
2009,162000.0,3.5,1,7500.0,0.0
2020,13554.0,4.0,0,124995.0,0.0
2007,59700.0,3.5,0,9500.0,0.0
2009,51983.0,3.0,0,19999.0,0.0
2022,22000.0,6.2,0,50000.0,0.0
2022,16000.0,6.6,1,73995.0,0.0
2020,33000.0,4.0,0,188500.0,0.0
2023,1025.0,3.4,0,85000.0,0.0
2013,89190.0,3.7,1,15499.0,0.0
2020,53550.0,3.5,0,39687.0,1.0
2021,56946.0,2.0,0,26299.0,1.0
2016,11684.0,5.0,0,54900.0,0.0
2018,45617.0,6.2,0,51000.0,0.0
2018,75466.0,5.3,0,34500.0,0.0
2021,19513.0,3.8,1,84645.0,1.0
2018,69600.0,3.0,0,40888.0,0.0
2011,138050.0,4.7,0,16500.0,0.0
2017,132269.0,6.2,0,35900.0,0.0
2020,45815.0,3.8,0,37700.0,0.0
2021,25352.0,3.5,0,48459.0,1.0
2008,120000.0,3.5,0,8995.0,0.0
2018,75151.0,6.2,1,45000.0,0.0
2016,74139.0,3.6,0,23000.0,0.0
1994,170443.0,,1,6000.0,0.0
1995,70000.0,,0,19000.0,0.0
2012,68500.0,4.4,0,17800.0,0.0
2017,61000.0,1.4,0,15995.0,0.0
2001,150000.0,4.0,1,9875.0,0.0
2016,46200.0,3.0,1,41500.0,0.0
2014,88000.0,3.5,0,15500.0,0.0
2015,47000.0,3.0,0,30089.0,0.0
2017,50340.0,3.0,1,47000.0,0.0
2010,67800.0,3.5,0,13999.0,0.0
2002,150000.0,3.9,1,5500.0,0.0
2018,13500.0,6.2,1,54000.0,0.0
2007,101750.0,3.7,0,12900.0,0.0
2022,18385.0,3.5,0,37950.0,0.0
2008,123500.0,3.5,1,13500.0,0.0
2017,117000.0,6.0,0,38000.0,0.0
2010,86121.0,3.5,0,13600.0,0.0
2020,22466.0,4.6,0,45900.0,0.0
2017,80000.0,5.6,0,23800.0,0.0
2020,23152.0,3.6,0,28250.0,0.0
2006,91300.0,5.7,0,9200.0,0.0
2020,45000.0,3.5,0,28999.0,0.0
2018,73049.0,3.5,1,30510.0,1.0
2021,7250.0,5.6,0,38000.0,0.0
2019,44000.0,2.0,0,29000.0,0.0
2014,85500.0,6.2,0,26900.0,0.0
2021,18083.0,3.6,0,43999.0,1.0
2005,22703.0,6.2,0,220000.0,0.0
2011,111000.0,3.6,0,10900.0,0.0
2013,115000.0,3.6,0,14000.0,0.0
2021,33400.0,2.0,0,28000.0,0.0
2007,136000.0,4.7,0,12500.0,0.0
2021,26800.0,3.5,0,44000.0,0.0
2008,251634.0,6.1,0,10500.0,0.0
2005,119000.0,3.5,0,3500.0,0.0
2009,111000.0,3.8,0,7900.0,0.0
2016,116500.0,2.5,0,14311.0,1.0
2005,199296.0,3.2,0,4900.0,0.0
2023,202.0,5.5,0,179000.0,0.0
2016,49600.0,6.2,0,32500.0,0.0
2023,13600.0,3.0,0,65000.0,0.0
2007,59700.0,2.0,0,10000.0,0.0
2018,19000.0,6.4,0,44888.0,0.0
2002,17300.0,5.7,0,33999.0,0.0
2014,91140.0,2.0,0,13500.0,0.0
2015,33000.0,4.4,0,65000.0,0.0
2019,52775.0,3.6,0,39799.0,0.0
2011,113000.0,2.0,0,5800.0,0.0
2022,13000.0,2.0,0,60000.0,0.0
2009,77925.0,3.5,0,16500.0,0.0
2011,106500.0,,1,22500.0,0.0
2017,137000.0,2.0,0,10995.0,0.0
2015,111000.0,2.0,1,15000.0,0.0
2019,49208.0,3.0,0,62425.0,0.0
2018,44000.0,3.0,0,39000.0,0.0
2017,26000.0,2.0,0,45500.0,0.0
2020,1800.0,6.2,0,76000.0,0.0
2012,50000.0,4.7,0,26497.0,0.0
2018,93000.0,2.0,1,16000.0,0.0
2020,15000.0,4.0,0,129000.0,0.0
2016,119500.0,2.5,0,15000.0,0.0
2016,50000.0,3.0,0,36000.0,0.0
2019,48000.0,3.3,0,29999.0,0.0
2018,50400.0,2.0,0,28500.0,0.0
2012,153600.0,3.0,0,17500.0,0.0
2023,1869.0,4.4,0,164725.0,1.0
2022,31917.0,6.4,0,64683.0,0.0
2016,56235.0,3.0,0,50500.0,0.0
2019,28724.0,1.6,1,18300.0,0.0
2015,124400.0,3.7,1,9500.0,0.0
2020,137000.0,5.3,0,46000.0,0.0
2005,38686.0,4.3,0,99999.0,0.0
2022,6600.0,7.3,1,72900.0,0.0
2007,67200.0,3.0,0,11500.0,0.0
2023,15736.0,3.0,0,67900.0,0.0
2005,153460.0,5.0,1,5800.0,0.0
2012,70000.0,3.7,1,15051.0,0.0
2011,143898.0,4.6,0,9950.0,0.0
2003,26190.0,5.0,0,22000.0,0.0
2000,209193.0,4.7,0,15900.0,0.0
2018,27839.0,6.4,0,41688.0,1.0
2022,20250.0,2.9,0,68500.0,0.0
2014,35000.0,3.5,0,29998.0,0.0
2006,133255.0,3.5,0,4000.0,0.0
2014,43690.0,4.7,0,23500.0,0.0
2023,8800.0,3.4,0,68500.0,0.0
2015,85768.0,1.6,1,8250.0,0.0
2022,2235.0,3.0,0,110000.0,0.0
2019,121521.0,3.6,0,26772.0,1.0
2015,23700.0,3.8,0,144940.0,0.0
2013,124000.0,3.0,0,11900.0,0.0
2018,32260.0,2.4,0,20999.0,0.0
2015,92000.0,4.6,0,28000.0,0.0
2010,269885.0,5.7,1,22500.0,0.0
2008,51855.0,6.2,0,35900.0,0.0
2015,124000.0,2.5,1,12900.0,0.0
2015,26000.0,5.0,0,52500.0,0.0
2018,36500.0,2.0,1,25500.0,0.0
2022,1400.0,6.2,0,54900.0,0.0
2018,17000.0,3.6,0,38500.0,0.0
2021,42750.0,1.5,0,25698.0,1.0
2011,67998.0,2.9,0,30000.0,0.0
2008,64500.0,4.6,1,16000.0,0.0
2007,102000.0,4.0,0,24900.0,0.0
2004,145000.0,4.6,0,15500.0,0.0
2018,50000.0,2.5,1,55000.0,0.0
2004,37622.0,5.7,0,25500.0,0.0
2006,89987.0,3.5,0,9499.0,0.0
2015,136390.0,5.6,0,20470.0,1.0
1994,90000.0,,1,2990.0,0.0
2015,27000.0,6.2,0,33000.0,0.0
2004,144770.0,3.7,1,6500.0,0.0
2011,157000.0,4.0,0,23500.0,0.0
2010,132000.0,3.0,1,8500.0,0.0
2002,137000.0,7.3,0,15000.0,0.0
2018,50992.0,3.5,1,28000.0,0.0
2010,105760.0,3.0,0,12900.0,0.0
2018,29800.0,5.0,0,68495.0,0.0
2019,21000.0,3.0,1,42000.0,0.0
1998,152195.0,5.7,0,9900.0,0.0
2006,169900.0,6.0,1,16900.0,0.0
2008,196000.0,3.2,0,6499.0,0.0
2009,180036.0,3.8,1,9100.0,0.0
2017,57918.0,3.0,0,33500.0,0.0
2017,98600.0,3.0,0,26500.0,0.0
2018,120000.0,6.7,1,55000.0,0.0
2022,14269.0,3.0,0,80000.0,0.0
2022,6875.0,5.0,0,89000.0,0.0
2009,74600.0,4.4,0,15000.0,0.0
2019,45900.0,3.0,1,41500.0,0.0
2021,88883.0,2.7,0,33172.0,1.0
2013,43000.0,3.6,0,35000.0,0.0
2018,33700.0,2.0,1,12000.0,0.0
2016,95115.0,6.7,0,43640.0,1.0
2007,20200.0,6.0,0,27500.0,0.0
2013,104457.0,2.0,0,17900.0,0.0
2017,76000.0,4.8,0,41400.0,0.0
2020,56247.0,3.6,0,39244.0,1.0
1994,50750.0,,0,15000.0,0.0
2016,61000.0,2.4,1,21000.0,0.0
2021,24207.0,2.7,0,43430.0,1.0
2006,21000.0,7.0,0,47500.0,0.0
2019,136150.0,3.6,1,22500.0,0.0
2009,78414.0,4.0,1,28750.0,0.0
2019,60800.0,2.5,0,19900.0,0.0
2022,16400.0,2.5,0,34000.0,0.0
2018,62200.0,3.5,0,35707.0,0.0
2003,142215.0,4.6,0,5000.0,0.0
2007,150000.0,5.5,0,8000.0,0.0
1998,49170.0,4.6,0,12500.0,0.0
2015,167500.0,5.3,0,18000.0,0.0
2016,110450.0,2.0,0,11000.0,0.0
2014,106000.0,3.0,1,23000.0,0.0
2017,92728.0,5.3,0,34900.0,0.0
2022,17000.0,2.3,0,44000.0,0.0
2016,75200.0,6.2,0,22000.0,0.0
2015,1800.0,6.2,0,64990.0,0.0
2017,29720.0,3.8,0,29500.0,0.0
2009,56000.0,6.3,0,44850.0,0.0
2020,59419.0,5.7,0,73000.0,0.0
2018,69100.0,3.3,0,32500.0,0.0
2021,22185.0,3.8,0,131999.0,1.0
2008,29586.0,6.0,0,47900.0,0.0
2021,63866.0,6.6,0,41885.0,1.0
2014,78500.0,3.5,1,17900.0,0.0
2022,1067.0,2.0,0,48000.0,0.0
2017,152000.0,3.5,0,15499.0,0.0
2011,185000.0,3.5,0,8900.0,0.0
2007,97724.0,6.7,0,19998.0,0.0
2016,111000.0,2.0,0,13000.0,0.0
2019,32268.0,6.2,0,46500.0,0.0
2020,57785.0,3.0,0,63995.0,0.0
2002,204884.0,3.2,1,21500.0,0.0
2003,179400.0,6.0,1,15000.0,0.0
2009,57000.0,1.3,0,14000.0,0.0
2021,25997.0,5.7,0,87000.0,0.0
2022,36555.0,5.3,0,64288.0,1.0
2023,989.0,4.0,0,122950.0,1.0
2007,28514.0,6.0,0,32000.0,0.0
2019,10400.0,5.0,0,40000.0,0.0
1999,58800.0,5.7,0,15000.0,0.0
2018,85000.0,3.0,0,33000.0,0.0
2000,95200.0,2.5,0,11999.0,0.0
2015,68575.0,3.5,1,26000.0,0.0
2011,12300.0,6.2,0,45000.0,0.0
2018,13900.0,6.2,0,54490.0,0.0
2001,58800.0,2.3,0,9000.0,0.0
2016,30700.0,1.6,1,21500.0,0.0
2005,104000.0,3.8,0,44800.0,0.0
2019,139116.0,3.6,1,24899.0,1.0
2019,36700.0,3.0,1,48990.0,0.0
2022,24500.0,2.0,0,82150.0,0.0
2017,65000.0,5.7,1,65000.0,0.0
2020,41000.0,3.5,0,38700.0,0.0
2011,47400.0,6.3,1,41000.0,0.0
2002,40110.0,3.9,0,18500.0,0.0
2014,124700.0,6.4,0,30000.0,0.0
2013,31000.0,6.2,1,35000.0,0.0
2022,7100.0,2.5,0,49000.0,0.0
2009,107500.0,2.0,0,9500.0,0.0
2023,1518.0,3.0,0,194965.0,0.0
2023,5200.0,6.2,0,88900.0,0.0
1999,48054.0,4.6,0,9500.0,0.0
2018,87500.0,2.0,0,28000.0,0.0
2012,106335.0,3.7,0,19000.0,0.0
2017,133598.0,5.3,1,29999.0,1.0
2018,68455.0,3.6,0,30989.0,1.0
2018,28690.0,3.0,0,38880.0,0.0
2012,83000.0,4.0,1,31000.0,0.0
2019,38600.0,6.7,0,54500.0,0.0
2019,92000.0,3.5,1,30000.0,0.0
2009,134000.0,2.0,1,9500.0,0.0
2012,103000.0,4.6,0,20500.0,0.0
2004,176261.0,2.4,0,3750.0,0.0
2010,58500.0,4.6,1,20000.0,0.0
2018,64000.0,6.7,0,64000.0,0.0
2016,24881.0,2.7,1,49999.0,0.0
1998,134000.0,5.7,0,11500.0,0.0
2013,82900.0,3.5,1,16000.0,0.0
2008,59257.0,3.0,0,18200.0,0.0
2016,81400.0,3.5,1,26000.0,0.0
2022,5100.0,1.6,0,19500.0,0.0
2020,67072.0,3.5,0,38500.0,0.0
2016,65000.0,2.0,0,19500.0,0.0
2014,80800.0,2.5,0,10000.0,0.0
2020,53401.0,3.5,0,39500.0,0.0
2021,15555.0,5.0,0,62890.0,1.0
2006,201509.0,5.7,1,11000.0,0.0
2013,107000.0,1.8,0,14000.0,0.0
2020,30500.0,2.0,0,44000.0,0.0
2011,36000.0,2.7,0,20000.0,0.0
2019,38514.0,6.2,1,45998.0,0.0
2022,4590.0,2.0,0,64000.0,0.0
2019,97000.0,6.7,1,45000.0,0.0
2011,110000.0,3.0,1,6000.0,0.0
2017,53000.0,3.5,1,25000.0,0.0
2016,110000.0,5.3,0,30999.0,0.0
2006,218000.0,2.0,1,4999.0,0.0
2003,106500.0,3.5,0,9500.0,0.0
2012,140500.0,6.0,0,11800.0,0.0
2010,144200.0,4.0,0,9999.0,0.0
2022,21400.0,3.0,0,69000.0,0.0
2015,130000.0,4.7,0,24500.0,0.0
2012,108045.0,2.0,0,6500.0,0.0
2022,10000.0,2.0,0,28000.0,0.0
2011,75000.0,3.8,1,12000.0,0.0
2009,73500.0,3.3,1,7858.0,0.0
2018,29850.0,4.0,0,89750.0,0.0
2016,135350.0,3.5,1,19900.0,0.0
2019,35580.0,3.0,0,49500.0,0.0
2020,71200.0,2.0,0,18900.0,0.0
2015,109330.0,2.0,0,13349.0,0.0
2007,90400.0,4.7,0,10199.0,0.0
2002,192100.0,4.0,1,6450.0,0.0
2018,32000.0,3.0,0,70000.0,0.0
2022,6400.0,2.0,0,41500.0,0.0
2021,36180.0,4.0,0,36990.0,0.0
2014,142400.0,5.3,1,13500.0,0.0
2016,83000.0,2.0,0,16500.0,0.0
2012,80000.0,4.0,0,14800.0,0.0
2021,32437.0,2.7,0,51000.0,0.0
2011,67500.0,3.0,0,18000.0,0.0
2018,12088.0,3.8,0,169000.0,0.0
2005,170000.0,4.7,1,11200.0,0.0
2023,3763.0,6.7,0,92000.0,0.0
2018,46000.0,3.0,0,40000.0,0.0
2008,190321.0,6.4,0,15900.0,0.0
2018,40950.0,3.0,0,39750.0,0.0
2014,42000.0,6.2,0,45000.0,0.0
2014,135000.0,3.5,0,8500.0,0.0
2023,1877.0,3.0,0,185950.0,0.0
2019,33000.0,6.7,0,59000.0,0.0
2016,68000.0,2.5,0,12500.0,0.0
2013,405000.0,2.4,0,6000.0,0.0
2018,117000.0,2.0,0,17000.0,0.0
2007,183455.0,3.7,1,7700.0,0.0
2021,51890.0,5.3,0,59980.0,1.0
2021,59528.0,6.2,0,68995.0,1.0
2006,123000.0,6.0,0,15000.0,0.0
2008,44300.0,2.2,0,62000.0,0.0
2010,123500.0,2.4,1,9500.0,0.0
2013,134000.0,5.4,0,21500.0,0.0
2020,57000.0,3.5,1,37500.0,0.0
2014,15889.0,2.0,0,34500.0,0.0
2015,125500.0,2.0,1,12950.0,0.0
2013,163500.0,5.4,0,16490.0,0.0
2015,89726.0,3.6,0,16000.0,0.0
2005,93000.0,5.5,0,22500.0,0.0
2012,128000.0,1.6,0,8500.0,0.0
2017,70800.0,4.8,0,52999.0,0.0
2009,115000.0,2.4,0,4400.0,0.0
2018,98650.0,6.7,0,56750.0,0.0
2019,87768.0,5.7,0,44000.0,0.0
2023,6000.0,3.6,0,48500.0,0.0
2023,16200.0,2.5,0,36900.0,0.0
2012,87500.0,3.6,0,11499.0,0.0
2013,85458.0,1.4,0,9000.0,0.0
2009,83853.0,1.6,1,6950.0,0.0
2022,22500.0,4.4,1,74999.0,0.0
2013,99524.0,4.6,1,24900.0,0.0
2023,8100.0,2.5,0,57300.0,0.0
2011,118000.0,5.7,1,12500.0,0.0
2018,65290.0,3.5,1,26450.0,0.0
2020,13000.0,3.6,0,39500.0,0.0
2018,29475.0,6.2,0,62999.0,0.0
2017,78717.0,2.4,0,17500.0,0.0
2021,9142.0,3.5,0,61500.0,0.0
2011,106000.0,5.0,1,9400.0,0.0
2022,3521.0,5.7,0,51074.0,1.0
2016,90000.0,2.0,0,16750.0,0.0
2016,46000.0,3.6,0,38000.0,0.0
2020,18362.0,3.0,0,60000.0,0.0
2013,164500.0,3.5,1,16500.0,0.0
2020,55018.0,1.5,1,25500.0,0.0
2022,14280.0,2.0,0,36500.0,0.0
2013,116000.0,2.5,1,12500.0,0.0
2020,45000.0,2.3,0,33500.0,0.0
2013,102000.0,3.5,0,23000.0,0.0
2004,163000.0,6.0,1,18000.0,0.0
2023,3500.0,4.4,0,129000.0,0.0
2016,42526.0,4.8,0,66200.0,0.0
2012,144900.0,2.0,0,6000.0,0.0
2016,85000.0,5.3,0,32750.0,0.0
2022,16113.0,3.0,0,111000.0,0.0
2011,93000.0,4.7,1,11900.0,0.0
2022,11468.0,5.7,0,50204.0,1.0
2019,25470.0,2.0,0,32500.0,0.0
2014,90347.0,3.0,0,21800.0,0.0
2017,96000.0,5.3,0,34000.0,0.0
2016,80500.0,3.5,0,23000.0,0.0
2021,35000.0,2.0,0,37499.0,0.0
1995,49900.0,,1,97993.0,0.0
2020,121212.0,1.5,1,18387.0,1.0
2022,13500.0,2.9,0,86999.0,0.0
2019,33214.0,2.0,0,43500.0,0.0
2017,29719.0,6.2,0,31000.0,0.0
2022,4520.0,2.0,0,38500.0,0.0
2019,72150.0,3.5,1,26999.0,0.0
2015,94500.0,5.3,1,30000.0,0.0
2017,88454.0,4.7,0,39999.0,0.0
2010,81696.0,3.0,1,9499.0,0.0
2005,94100.0,3.6,0,6099.0,0.0
2022,17500.0,3.3,0,46000.0,0.0
2022,4437.0,3.5,0,42000.0,0.0
2018,70500.0,2.0,0,23000.0,0.0
1994,89144.0,,0,5899.0,0.0
2008,170000.0,1.8,0,5199.0,0.0
2008,122000.0,2.4,0,10500.0,0.0
2010,120321.0,4.6,0,10500.0,0.0
2004,178000.0,2.5,0,5750.0,0.0
2002,60255.0,3.2,0,28750.0,0.0
2019,77690.0,3.0,0,43500.0,0.0
2009,18000.0,6.2,0,78000.0,0.0
2001,125000.0,2.2,0,18000.0,0.0
2019,33000.0,2.0,0,27500.0,0.0
2009,87130.0,5.6,0,20000.0,0.0
1998,165000.0,3.0,0,8700.0,0.0
2008,73000.0,3.3,1,11500.0,0.0
2019,60807.0,2.0,1,25925.0,1.0
2014,105000.0,2.0,0,10950.0,0.0
2018,63400.0,3.0,0,29900.0,0.0
2022,4500.0,7.3,0,86500.0,0.0
2020,8025.0,3.6,0,42433.0,1.0
2016,62285.0,3.0,1,29950.0,0.0
2021,5040.0,3.5,1,48900.0,0.0
2015,98385.0,2.4,1,10500.0,0.0
2013,43903.0,2.4,1,12500.0,0.0
2017,41650.0,2.3,0,23600.0,0.0
2022,31850.0,3.0,0,60500.0,0.0
2013,96419.0,2.4,1,14999.0,0.0
2007,170000.0,3.5,0,7700.0,0.0
2009,139000.0,5.3,0,14500.0,0.0
2016,134655.0,3.6,0,18051.0,1.0
2015,81000.0,3.0,0,27890.0,0.0
2020,9989.0,4.0,0,324995.0,0.0
2007,4048.0,6.0,0,38000.0,0.0
2015,79876.0,5.5,0,45750.0,0.0
2021,44000.0,,0,18500.0,0.0
2019,65019.0,3.0,0,40500.0,0.0
2009,133409.0,3.7,1,14999.0,0.0
2018,74381.0,2.0,1,22995.0,0.0
2023,2925.0,2.0,0,73300.0,1.0
2013,67874.0,3.0,0,18000.0,0.0
2018,71500.0,5.5,0,61000.0,0.0
2014,71000.0,3.6,0,22000.0,0.0
2018,64517.0,3.5,0,47995.0,0.0
2004,55000.0,2.7,0,24000.0,0.0
2019,7580.0,4.4,0,51500.0,0.0
2010,135000.0,2.4,0,3999.0,0.0
2019,62200.0,1.5,1,21500.0,0.0
2014,69001.0,3.6,0,19500.0,0.0
2006,78049.0,4.2,0,13980.0,0.0
2021,23292.0,6.2,0,73500.0,0.0
2010,162671.0,5.3,0,12000.0,0.0
2010,100472.0,3.2,0,9975.0,0.0
2017,73120.0,2.0,1,19950.0,0.0
2022,23300.0,3.5,0,67500.0,0.0
2018,71000.0,1.5,1,17500.0,0.0
2011,240000.0,6.6,0,18500.0,0.0
2013,119755.0,3.5,0,19500.0,0.0
2015,88000.0,3.5,0,19500.0,0.0
2021,41000.0,3.0,0,50000.0,0.0
2022,7458.0,6.2,0,47500.0,0.0
2022,23000.0,3.6,0,43000.0,0.0
1998,149437.0,4.0,0,9995.0,0.0
2017,244000.0,6.7,0,35500.0,0.0
2019,46000.0,3.6,0,37900.0,0.0
2017,45000.0,5.7,0,29999.0,0.0
2021,18385.0,2.5,0,29255.0,1.0
2005,44400.0,3.2,0,29800.0,0.0
2016,104000.0,2.5,0,10500.0,0.0
2023,600.0,6.2,0,103000.0,0.0
2007,45000.0,1.6,0,7900.0,0.0
2022,24500.0,3.6,0,64000.0,0.0
2020,35000.0,3.5,0,36999.0,0.0
2003,165000.0,3.5,1,4000.0,0.0
2021,15000.0,3.0,0,69000.0,0.0
2014,119750.0,3.0,0,15499.0,0.0
2007,90000.0,3.5,1,12000.0,0.0
2015,112000.0,2.5,1,14500.0,0.0
2008,150000.0,5.5,0,16800.0,0.0
2021,1912.0,3.8,0,240000.0,0.0
2015,82900.0,2.0,1,13995.0,0.0
2004,79500.0,1.8,0,12000.0,0.0
2019,60000.0,2.0,0,37000.0,0.0
2021,41800.0,3.0,0,44900.0,0.0
2021,71536.0,5.3,0,49685.0,1.0
2014,127558.0,3.5,0,13715.0,1.0
2017,39000.0,6.2,0,31500.0,0.0
2023,11500.0,2.7,0,54490.0,0.0
2020,22200.0,3.6,0,36800.0,0.0
2021,32000.0,5.7,0,50927.0,0.0
2020,14700.0,2.0,0,27350.0,0.0
2016,79995.0,4.4,0,23995.0,0.0
2018,76000.0,6.2,0,44500.0,0.0
2014,62000.0,2.4,1,18987.0,0.0
2017,53500.0,3.0,0,28700.0,0.0
2014,86500.0,3.0,0,20900.0,0.0
2011,148000.0,4.7,1,9900.0,0.0
2014,100080.0,4.3,0,22989.0,0.0
2023,3099.0,3.0,0,74995.0,0.0
2020,78000.0,5.7,1,29500.0,0.0
2022,16700.0,1.5,0,31000.0,0.0
2015,51300.0,1.8,0,17500.0,0.0
2018,8237.0,5.2,0,62900.0,0.0
2010,99000.0,2.5,1,6000.0,0.0
2021,62377.0,2.5,0,26288.0,1.0
2009,130000.0,3.8,0,15500.0,0.0
2016,94300.0,6.2,1,28999.0,0.0
2016,82000.0,2.0,1,16995.0,0.0
2021,67686.0,1.6,0,15700.0,0.0
1997,131000.0,4.0,1,5500.0,0.0
2018,31000.0,3.9,0,197499.0,0.0
2021,28898.0,4.4,0,71000.0,0.0
2022,7250.0,2.0,0,35619.0,0.0
2014,59459.0,6.7,1,40999.0,0.0
2012,78000.0,3.6,1,22000.0,0.0
2021,24213.0,5.7,0,46500.0,0.0
2016,107750.0,6.2,0,35500.0,0.0
2016,117000.0,3.5,0,26500.0,0.0
2006,39132.0,6.0,0,35000.0,0.0
2004,94500.0,2.5,0,9000.0,0.0
2017,50011.0,2.0,1,21495.0,0.0
2004,215000.0,4.7,1,7350.0,0.0
2022,33818.0,5.0,0,46552.0,1.0
2022,9099.0,5.7,0,68362.0,1.0
2008,95798.0,2.0,0,9850.0,0.0
2016,35943.0,5.5,0,51700.0,0.0
2008,106000.0,2.3,0,4300.0,0.0
2023,10400.0,3.8,0,48000.0,0.0
2022,2894.0,5.3,0,63900.0,0.0
2022,15592.0,3.6,0,39985.0,1.0
2020,33548.0,4.0,0,57999.0,0.0
2016,185000.0,2.0,1,7500.0,0.0
2017,62000.0,6.2,0,34500.0,0.0
2017,101453.0,3.0,1,18500.0,0.0
2013,106385.0,6.7,1,42900.0,0.0
2012,86629.0,3.0,0,20995.0,0.0
2018,61258.0,4.0,0,49999.0,0.0
2014,121500.0,5.7,0,15999.0,0.0
2022,100.0,3.0,0,62499.0,0.0
2015,170000.0,3.6,1,5995.0,0.0
2010,232000.0,4.6,0,3000.0,0.0
2006,95000.0,1.6,0,12500.0,0.0
2013,103466.0,3.5,1,14200.0,0.0
2011,133121.0,2.4,1,7900.0,0.0
2012,162731.0,5.3,0,14500.0,0.0
2021,568.0,5.2,0,90788.0,0.0
1999,249083.0,3.0,1,3500.0,0.0
2015,80300.0,3.0,0,23999.0,0.0
2004,187000.0,5.4,0,6299.0,0.0
2009,181870.0,2.5,0,6500.0,0.0
2020,37000.0,3.0,1,50000.0,0.0
2006,152000.0,4.7,1,13995.0,0.0
2004,60260.0,5.4,1,30500.0,0.0
2004,33362.0,1.8,1,17599.0,0.0
